SN,Setting1,Setting2,Setting3,Setting4,Setting5,BDate,FileDate,TUT,Hrs/Day,NormDist x Values,NormDist y Values
11136030000332,0.018271539,0.085074196,0.594365601,0.163333658,0.13895708,,7/22/2016,133.8602778,#N/A,,
11136030000350,0.000198575,0.007950944,0.609535308,0.348628906,0.033688915,9/16/2015,1/10/2017,104.9141667,0.217664246,,
11136030000360,0.100910345,0.751679332,0.132872495,0.00717873,0.007358903,9/17/2015,7/21/2017,1418.387778,2.107559848,,
11136030000361,0.001348586,0.00596519,0.031884321,0.953889833,0.00691358,,11/7/2016,183.9375,#N/A,,
11136030000372,0.012367103,0.817532618,0.113033971,0.006356204,0.050709518,9/17/2015,9/23/2016,473.8152778,1.273696983,,
11136030000377,1.20591E-05,0.004163824,0.633321619,0.079786244,0.282714531,9/25/2015,8/12/2016,161.2433333,0.500755694,,
11136030000380,0.000404988,0.035350343,0.82069958,0.123862068,0.019682887,9/25/2015,7/24/2017,2072.076389,3.101910762,,
11136030000389,0.003499822,0.006413026,0.967256822,0.002314022,0.020515959,9/25/2015,11/9/2016,795.9927778,1.936722087,,
11136030000391,0.000183323,0.742429798,0.231884171,0.003477938,0.022024771,9/25/2015,6/22/2016,213.6483333,0.788370234,,
11136030000392,0.003782847,0.521670041,0.099934728,0.27228783,0.102322468,,8/14/2017,133.2036111,#N/A,,
11136030000395,4.63931E-06,0.12025326,0.732800045,0.113179471,0.033762586,9/25/2015,9/27/2017,239.4991667,0.32673829,,
11136030000400,0.001444588,0.249711019,0.529843464,0.152456228,0.066544702,9/25/2015,3/23/2018,1746.557778,1.919294261,,
11136030000401,1.23135E-05,0.087603465,0.719174894,0.032098942,0.161115311,9/25/2015,12/15/2016,112.7936111,0.2523347,,
11136030000407,0.164335448,0.329050528,0.203302513,0.074686171,0.228622528,,1/3/2017,98.78,#N/A,,
11136030000410,0.013833095,0.479946735,0.06559469,0.349763028,0.0908606,,1/4/2017,149.9825,#N/A,,
11136030000416,5.06945E-06,0.405170841,0.092675488,0.490050357,0.012096556,,11/22/2016,328.7666667,#N/A,,
11136030000419,5.15714E-05,0.001664019,0.817459283,0.177733643,0.003091203,,1/3/2017,991.0741667,#N/A,,
11136030000422,0.013855113,0.295462788,0.399136629,0.176125452,0.115420017,,1/3/2017,384.475,#N/A,,
11136030000424,0.000578256,0.032131702,0.192357385,0.707558581,0.067373579,10/9/2015,7/26/2016,559.6325,1.923135739,,
11136030000439,0.003141656,0.530883572,0.204607367,0.213046311,0.048327016,,1/26/2017,93.81111111,#N/A,,
11136030000441,3.1505E-06,0.001921805,0.471099682,0.519191267,0.007784096,,11/7/2016,352.6777778,#N/A,,
11136030000461,9.48822E-06,0.981616939,0.0096466,1.45973E-06,0.008726973,,11/7/2016,380.5888889,#N/A,,
11136030000484,0.006394869,0.007168574,0.9320126,0.047966163,0.006459225,10/14/2015,6/28/2016,388.4625,1.505668605,,
11136030000488,0.005348281,0.649535933,0.129860989,0.028372543,0.186881837,10/14/2015,12/22/2017,663.8166667,0.829770833,,
11136030000489,0.05983395,0.1444379,0.392917648,0.336856277,0.065951419,,1/12/2017,99.03333333,#N/A,,
11136030000495,0.001167233,0.442494261,0.432858426,0.088874093,0.034603932,10/15/2015,7/8/2016,135.1725,0.506264045,,
11136030000498,0.361111603,0.102137871,0.480017761,0.038935871,0.017795712,,11/7/2016,235.2158333,#N/A,,
11136030000501,6.75077E-06,0.019984203,0.946747046,0.018926261,0.01433381,10/15/2015,12/20/2017,288.0330556,0.361396557,,
11136030000512,0.03220847,0.911423602,0.037796034,6.21186E-06,0.01856413,,11/1/2016,178.8694444,#N/A,,
11136030000643,3.51799E-06,0.002386955,0.991029715,1.75899E-06,0.006579225,11/2/2015,8/11/2016,473.7555556,1.674047899,,
11136030000690,4.90443E-07,0.996585371,0.001813332,3.26962E-07,0.001600807,11/3/2015,11/30/2017,1699.143333,2.241613896,,
11136030000697,0.282753887,0.202726139,0.311926673,0.160439252,0.042150358,,11/1/2016,75.27944444,#N/A,,
11136030000701,0.042618778,0.259633486,0.559859622,0.129948371,0.007939364,,1/3/2017,733.3361111,#N/A,,
11136030000711,0.004154689,0.200500574,0.563254878,0.208793793,0.023297861,11/3/2015,12/22/2017,154.7113889,0.198347934,,
11136030000725,0.404174141,0.042318045,0.251729558,0.267790351,0.033987905,,1/29/2018,3172.615556,#N/A,,
11136030000738,2.47939E-05,0.016724886,0.549094746,0.342453828,0.091698991,,5/14/2016,100.8311111,#N/A,,
11136030000741,0.011124589,0.010560479,0.810628112,0.117989773,0.049698044,11/4/2015,12/20/2017,556.9244444,0.716762477,,
11136030000764,2.67431E-05,0.380206415,0.181758337,0.27975528,0.158251167,,11/1/2016,135.0297222,#N/A,,
11136030000779,0.00073327,0.036821462,0.479543431,0.260023954,0.222877158,11/4/2015,9/1/2016,383.3663889,1.269425129,,
11136030000781,0.000359606,0.730245994,0.264586842,0.000474544,0.004332592,11/4/2015,10/13/2016,657.3561111,1.910918928,,
11136030000784,0.000247031,0.155029623,0.639540776,0.131112783,0.07407261,,1/3/2017,196.7813889,#N/A,,
11136030000787,0.001189436,0.380635144,0.604331147,0.008298327,0.005545538,11/4/2015,12/22/2017,681.2283333,0.8744908,,
11136030000806,0.014893439,0.790978505,0.188692831,0.003794847,0.001640232,11/4/2015,9/25/2017,1888.452778,2.73292732,,
11136030000809,0.122294551,0.167213141,0.41128959,0.241595954,0.057606763,11/6/2015,12/29/2017,104.0338889,0.132696287,,
11136030000811,0.030912315,0.030128094,0.255129275,0.281887224,0.401944524,,12/21/2017,194.1063889,#N/A,,
11136030000812,6.98233E-06,0.057317947,0.236102836,0.523687555,0.182882352,11/6/2015,10/17/2016,238.6977778,0.68987797,,
11136030000822,0.015951906,0.714049593,0.167979336,0.062677537,0.039349316,11/6/2015,12/28/2017,72.26583333,0.092293529,,
11136030000825,0.036236596,0.742857722,0.211486857,4.65796E-05,0.009372509,11/6/2015,10/14/2016,1055.539722,3.077375283,,
11136030000829,0.001119552,0.82138012,0.00247369,0.172127982,0.002898448,11/6/2015,9/30/2016,1332.130556,4.049029044,,
11136030000832,0.011198765,0.032877313,0.935331471,0.002678884,0.017912394,11/6/2015,1/26/2017,236.8316667,0.529824758,,
11136030000844,9.74481E-06,0.214122605,0.459886592,0.297552213,0.028427762,11/6/2015,11/20/2017,256.5469444,0.344358315,,
11136030000861,0.018666925,0.189103139,0.576962444,0.109693829,0.105574842,11/6/2015,6/9/2016,235.5622222,1.090565844,,
11136030000866,1.06627E-05,0.000585317,0.636673413,0.134395101,0.228335279,11/6/2015,8/11/2016,1224.408056,4.388559339,,
11136030000868,0.006731702,0.052664025,0.396126406,0.315922194,0.228552576,11/6/2015,9/14/2016,89.66694444,0.286475861,,
11136030000878,0.001723996,0.012248281,0.482598078,0.322225948,0.181203065,11/6/2015,12/20/2017,439.0638889,0.56653405,,
11136030000890,0.000133045,0.212816058,0.752046336,0.0294391,0.005564984,11/6/2015,10/24/2017,582.5113889,0.811297199,,
11136030000892,4.15518E-07,0.000464688,0.998055789,1.10805E-06,0.001478276,11/6/2015,11/10/2016,2005.526667,5.420342342,,
11136030000908,1.34704E-05,0.884914686,0.08047324,1.21233E-05,0.034589174,11/6/2015,6/27/2016,206.2141667,0.881257123,,
11136030000909,9.13079E-07,0.000555609,0.977068239,0.008782226,0.01359347,11/6/2015,11/21/2016,1216.883333,3.19391951,,
11136030000912,3.24554E-05,0.047770764,0.710973717,0.026685563,0.214535698,,5/18/2016,154.0575,#N/A,,
11136030000927,0.004925037,0.011729577,0.962141795,0.000478331,0.02072687,11/6/2015,1/24/2017,344.9494444,0.775167291,,
11136030000931,0.11979561,0.293971556,0.295458119,0.252381825,0.038396133,,11/3/2016,171.3497222,#N/A,,
11136030000935,0.002516053,0.1262809,0.370768457,0.157359351,0.343073161,11/7/2015,9/19/2016,133.5866667,0.421409043,,
11136030000944,0.001915763,0.927662646,0.055839986,0.001864086,0.012717273,11/7/2015,8/2/2017,1123.428333,1.77196898,,
11136030000963,0.004921758,0.050601731,0.92632184,0.000337214,0.017819024,11/7/2015,10/3/2017,354.2094444,0.508921616,,
11136030000975,0.492589356,0.1072663,0.28034366,0.101881009,0.017919159,11/7/2015,12/13/2016,538.4522222,1.339433389,,
11136030000979,0.000269122,0.687236675,0.106815168,0.191338869,0.014340166,11/17/2015,7/24/2017,1126.091111,1.831042457,,
11136030000996,0.021719913,0.775466729,0.174964571,0.000644785,0.027206281,11/13/2015,8/19/2017,121.9183333,0.189020672,,
11136030001009,0.315748853,0.378350794,0.091932041,0.192737088,0.021231926,12/1/2015,7/19/2017,1187.716111,1.992812267,,
11136030001014,0.187456753,0.034130746,0.739320405,0.032215475,0.006875881,12/1/2015,12/21/2017,375.3458333,0.499794718,,
11136030001018,0.000211354,0.006100971,0.128413282,0.78211913,0.083156928,12/1/2015,9/9/2016,166.9133333,0.589799764,,
11136030001020,0.298224144,0.001167357,0.095530088,0.522172136,0.082905797,12/1/2015,11/7/2017,580.8466667,0.821565299,,
11136030001021,3.18886E-06,0.062580758,0.48190449,0.442133654,0.013377272,12/1/2015,4/19/2018,435.5438889,0.50062516,,
11136030001026,0.00401787,0.810404729,0.170438658,0.004549969,0.01058773,12/1/2015,1/12/2017,266.2411111,0.652551743,,
11136030001028,0.006305206,0.057865558,0.030720831,0.201446501,0.703661904,12/1/2015,4/19/2018,252.525,0.290258621,,
11136030001047,1.35636E-05,0.008314486,0.034017504,6.7818E-06,0.957644274,12/1/2015,11/16/2017,81.91861111,0.114411468,,
11136030001049,9.54736E-06,0.321625997,0.245364416,0.417909756,0.01508892,12/1/2015,12/1/2016,203.6630556,0.556456436,,
11136030001060,0.003999851,0.606447918,0.172001122,0.111229919,0.106320794,12/1/2015,8/31/2017,701.415,1.097676056,,
11136030001064,0.000403033,0.843360297,0.13186208,0.018728637,0.005646389,12/1/2015,9/30/2016,637.5263889,2.097126279,,
11136030001079,1.77464E-06,0.0008749,0.015452333,0.0199939,0.963676839,12/1/2015,1/24/2017,1095.681389,2.608765212,,
11136030001083,0.043651082,0.002401727,0.151091868,0.217587492,0.585267016,12/30/2015,8/4/2016,340.6113889,1.562437564,,
11136030001091,1.71482E-06,0.002938065,0.980297819,0.003100973,0.013662572,12/30/2015,12/21/2016,485.9586111,1.361228603,,
11136030001109,0.016618049,0.141485079,0.833585371,0.00595052,0.002361432,1/4/2016,1/23/2018,1233.8325,1.64511,,
11136030001115,0.082677093,0.14470871,0.122919432,0.64482724,0.004867525,1/4/2016,12/1/2016,1231.518056,3.709391734,,
11136030001125,0.322659538,0.455976113,0.217542136,5.11718E-06,0.003816776,1/4/2016,7/13/2016,868.5341667,4.547299302,,
11136030001135,0.001159097,0.15103996,0.059781164,0.295682011,0.492337521,1/4/2016,6/29/2017,1123.240278,2.072399036,,
11136030001142,1.89472E-05,0.913376428,0.045302824,1.89472E-05,0.041286012,,11/1/2016,87.96361111,#N/A,,
11136030001172,3.65768E-06,0.013952848,0.95602,2.43846E-06,0.030021056,1/4/2016,4/7/2018,227.8308333,0.27649373,,
11136030001176,2.55637E-06,0.471244056,0.297659006,0.222898666,0.008195076,1/4/2016,11/7/2016,434.6444444,1.411183261,,
11136030001236,0.044921164,0.854995587,0.042112023,2.30086E-05,0.057952401,1/5/2016,6/1/2016,132.8005556,0.897301051,,
11136030001256,0.002306224,0.525050946,0.420525225,0.04378806,0.008329119,,11/3/2016,653.0636111,#N/A,,
11136030001262,2.04652E-06,0.001006477,0.994215723,0,0.004776571,,1/3/2017,678.6597222,#N/A,,
11136030001266,4.30969E-06,0.064167044,0.361705131,0.557928761,0.016195833,1/5/2016,1/12/2017,257.8166667,0.691197498,,
11136030001352,4.82827E-05,0.376187337,0.540814678,0.029647443,0.053300402,,5/5/2016,149.5819444,#N/A,,
11136030001441,0.00925738,0.398078392,0.542926114,7.38228E-05,0.049667982,,11/1/2016,75.25527778,#N/A,,
11136030001476,4.33344E-06,0.003599642,0.014985028,0.31973982,0.661674065,,1/26/2017,192.3030556,#N/A,,
11136030001538,1.10973E-05,0.487591053,0.469058642,0.019187148,0.02414984,,11/1/2016,125.1561111,#N/A,,
11136030001578,0.093329375,0.63605876,0.236702829,8.78551E-05,0.033818152,,11/1/2016,91.69138889,#N/A,,
11136030001589,5.53406E-06,0.033104776,0.917929817,0.033687237,0.015271252,1/13/2016,10/13/2016,200.7766667,0.732761557,,
11136030001594,0.001665832,0.060664002,0.49959913,0.115685005,0.322385676,1/13/2016,9/21/2017,784.0591667,1.2707604,,
11136030001614,0.007976196,0.328604594,0.206701768,0.189602782,0.267115639,1/13/2016,9/6/2016,567.1388889,2.392991092,,
11136030001619,3.52767E-06,0.002828018,0.962315047,3.52767E-06,0.034852232,,1/3/2017,236.2275,#N/A,,
11136030001641,0.207595538,0.682086937,0.043297673,0.049635543,0.017382602,,11/7/2016,162.6466667,#N/A,,
11136030001642,0.003663895,0.126533479,0.840023276,0.009206557,0.020572793,,2/2/2018,415.3138889,#N/A,,
11136030001696,0.000167775,0.28325046,0.655902112,0.052690124,0.007989128,1/14/2016,12/5/2017,693.7205556,1.003937128,,
11136030001736,0.000629541,0.007059268,0.045285102,0.634658318,0.312367653,1/14/2016,8/18/2017,2357.538889,4.050754105,,
11136030001785,1.41505E-05,0.058324338,0.028244408,0.844465738,0.068947324,2/1/2016,8/21/2017,137.4116667,0.242348618,,
11136030001851,0.264191141,0.160577304,0.33023281,0.010513059,0.234483558,2/2/2016,12/19/2016,261.1566667,0.81357217,,
11136030001862,0,0.005244294,0.231075373,0.526916979,0.236766019,2/2/2016,9/8/2016,208.4805556,0.951966007,,
11136030001871,9.62148E-07,0.001855503,0.963785707,0.003414664,0.030942684,2/2/2016,11/14/2016,577.4116667,2.018921911,,
11136030001882,0.000437719,0.00494351,0.146809306,0.06454716,0.783262305,2/2/2016,7/19/2017,593.9886111,1.114425162,,
11136030001889,0.02327614,0.282514271,0.627213016,0.033110181,0.033886392,,11/1/2016,136.3461111,#N/A,,
11136030001905,0.001006231,0.016556715,0.893505849,0.069514148,0.019416556,,8/25/2017,554.3236111,#N/A,,
11136030001944,0.010251369,0.879319148,0.080312618,0.001131246,0.028986595,,11/22/2016,285.0838889,#N/A,,
11136030001970,0.002451189,0.001598539,0.983651197,3.36854E-05,0.01226539,2/19/2016,1/23/2017,1558.540833,4.597465585,,
11136030001977,0.000869273,0.939313588,0.037310096,5.56811E-05,0.022451362,2/19/2016,3/29/2018,513.8391667,0.668191374,,
11136030001984,2.08495E-06,0.046667515,0.030901096,0.853671707,0.068755512,2/19/2016,11/8/2016,133.2297222,0.506576891,,
11136030001986,0.047772183,0.0440844,0.052939545,0.071828076,0.783374202,2/19/2016,4/25/2018,174.2238889,0.218874232,,
11136030001992,0.002996068,0.010789125,4.81749E-05,0.031757502,0.954408105,2/19/2016,11/15/2017,271.0033333,0.426776903,,
11136030002028,0.077041709,0.605696158,0.240106341,0.056408917,0.020748564,2/19/2016,10/27/2016,328.7108333,1.309604914,,
11136030002053,0,0.046960286,0.874008539,2.30438E-06,0.079028871,2/19/2016,8/11/2017,361.6294444,0.670926613,,
11136030002058,0.002078666,0.106420869,0.829662844,0.053706084,0.008132737,2/19/2016,12/5/2016,462.6363889,1.595297893,,
11136030002069,0.27599447,0.539983056,7.04334E-05,8.04954E-06,0.183941979,2/19/2016,6/28/2016,138.0341667,1.061801282,,
11136030002071,0.002130202,0.008498955,0.909331827,0.067664979,0.012376337,2/19/2016,6/30/2016,241.5002778,1.829547559,,
11136030002121,7.55503E-07,0.154288762,0.492294628,0.059291852,0.294123247,2/20/2016,10/7/2016,367.6727778,1.598577295,,
11136030002125,0.00021587,0.536457123,0.406468984,0.041728146,0.015128692,2/20/2016,1/20/2017,234.1944444,0.699087894,,
11136030002134,0.001844288,0.965768447,0.007840861,0.014650159,0.009895542,2/20/2016,10/17/2017,394.7625,0.6525,,
11136030002152,0.002703614,0.002704313,0.577379119,0.414380712,0.002831542,2/20/2016,7/10/2017,794.7180556,1.570589043,,
11136030002164,0.000994586,0.492107164,0.397704342,0.090150091,0.019043242,2/20/2016,1/5/2017,482.8922222,1.509038194,,
11136030002192,0.00644364,0.508422726,0.477243614,0.003350216,0.004539307,2/22/2016,12/27/2016,559.2508333,1.809873247,,
11136030002193,0,0.167313835,0.698482815,0.095309909,0.038897399,,9/14/2016,70.1775,#N/A,,
11136030002197,4.09313E-06,0.004381692,0.790104457,0.025739628,0.179768083,,11/15/2016,135.7288889,#N/A,,
11136030002204,0.004978221,0.029395131,0.046794261,0.911541817,0.007290145,,11/7/2016,653.7363889,#N/A,,
11136030002208,0.006034569,0.789095788,0.174943446,0.014438266,0.015488728,7/16/2015,10/31/2016,347.995,0.735718816,,
11136030002246,0.006898,0.011949163,0.266039628,0.706391512,0.008720841,2/22/2016,7/10/2016,324.1277778,2.331854516,,
11136030002503,0.471998302,0.27985851,0.24359725,0.001613082,0.002932631,3/24/2016,8/11/2017,1234.0075,2.443579208,,
11136030002518,0,0.447011555,0.502298286,1.34599E-05,0.050673334,3/24/2016,8/2/2017,82.54944444,0.166430332,,
11136030002523,0.97206891,0.020746725,5.42569E-05,1.87093E-06,0.007131979,3/24/2016,12/9/2016,148.4705556,0.571040598,,
11136030002527,0.00644388,0.385038534,0.546397139,0.045004475,0.017115222,3/24/2016,11/26/2017,370.5927778,0.605543755,,
11136030002538,1.49769E-06,0.995751494,0.003224517,1.28373E-06,0.001021208,3/24/2016,4/9/2018,1298.299444,1.740347781,,
11136030002539,0.575195229,0.238540182,0.083501062,0.045309111,0.057452555,,1/4/2017,149.3261111,#N/A,,
11136030002542,3.82211E-07,0.635266482,0.359887844,2.21683E-05,0.004823506,3/24/2016,1/13/2017,726.765,2.463610169,,
11136030002543,0.109361033,0.754738048,0.081526701,0.013161273,0.04121401,3/24/2016,9/21/2017,521.4583333,0.955051893,,
11136030002545,0,0.001704436,0.98817837,7.98705E-07,0.010117993,,9/19/2016,347.7852778,#N/A,,
11136030002547,9.27804E-06,0.56230599,0.381341869,0.000140496,0.056205018,3/24/2016,10/6/2016,209.575,1.069260204,,
11136030002558,0.000870983,0.107186115,0.540880201,0.296147174,0.054918434,3/24/2016,9/21/2017,191.0358333,0.349882479,,
11136030002583,1.33251E-06,0.143613534,0.543567829,0.300907974,0.011908664,3/25/2016,10/7/2016,416.9233333,2.127159864,,
11136030002590,0.000141467,0.013462311,0.070947638,0.301810396,0.613634365,8/3/2015,12/16/2016,72.65138889,0.145012752,,
11136030002615,1.06111E-06,0.062920199,0.143668674,0.774116249,0.019293969,3/25/2016,11/20/2017,1832.466667,3.028870523,,
11136030002627,0.000834085,0.001884696,0.364383211,0.621538441,0.011358725,3/25/2016,11/10/2017,329.7025,0.554121849,,
11136030002750,0.000913323,0.921429236,0.048923795,5.42608E-05,0.028678988,4/7/2016,2/19/2018,701.3458333,1.026860664,,
11136030002782,8.82262E-07,0.057895364,0.107388504,0.00035864,0.834357493,4/7/2016,9/1/2017,629.6944444,1.229871962,,
11136030002794,0.004459003,0.321130921,0.46303088,0.203161008,0.008218562,4/7/2016,11/9/2016,742.2561111,3.436370885,,
11136030002817,0.894420799,0.091218052,0.003214422,0.001287467,0.00985979,4/8/2016,1/18/2017,523.4222222,1.836569201,,
11136030002839,5.49094E-06,0.037729796,0.450307022,0.427988717,0.08396819,4/8/2016,12/20/2017,354.1188889,0.570239757,,
11136030002856,5.03386E-05,0.688402432,0.194761628,0.073088673,0.04369768,4/11/2016,10/5/2017,369.7183333,0.682137146,,
11136030002883,0,0.000252393,0.948458778,0.049369751,0.001918947,4/11/2016,9/6/2017,2120.810556,4.134133637,,
11136030002894,0.014858325,0.107061671,0.431769838,0.23256842,0.213741117,4/11/2016,1/12/2017,441.1294444,1.598295089,,
11136030002923,0.000109586,0.083113822,0.138394059,0.015661381,0.762722504,4/7/2016,9/20/2017,205.3175,0.386661959,,
11136030002927,0.041234765,0.316857632,0.443715312,0.096964639,0.101227652,4/7/2016,3/30/2018,834.1127778,1.155280856,,
11136030002996,0.000651816,0.006254721,0.876119252,0.11360193,0.00337205,4/8/2016,1/29/2018,1207.310278,1.826490587,,
11136030003002,0.007197594,0.703771844,0.018377495,0.261893997,0.008759505,4/15/2016,7/27/2017,637.7516667,1.362717236,,
11136030003015,0.017273278,0.604323749,0.357796571,0.000654848,0.019951137,4/16/2016,12/7/2017,665.125,1.108541667,,
11136030003017,0.006329554,0.833135868,0.073092582,0.065791088,0.021651993,4/16/2016,12/28/2017,511.5772222,0.823795849,,
11136030003020,0.040374352,0.383625127,0.501736563,0.030258207,0.044008709,4/16/2016,8/11/2017,187.7911111,0.389608114,,
11136030003159,0.058346146,0.275194769,0.104455479,0.118507941,0.443496181,4/18/2016,4/25/2018,1077.668056,1.462236168,,
